Chr,Band,NCI,UCSC
3,3q25.1-q26.1,NCI,
3,3q25.2,,UCSC
3,3q25.31,,UCSC
3,3q25.32,,UCSC
3,3q25.33,,UCSC
3,3q26,NCI,
3,3q26.1,NCI,UCSC
3,3q26.1-q26.2,NCI,
3,3q26.2,,UCSC
3,3q26.2-qter,NCI,
3,3q26.3,NCI,
3,3q26.3-q27,NCI,
3,3q26.31,,UCSC
3,3q26.32,,UCSC
3,3q26.33,,UCSC
3,3q27,NCI,
3,3q27.1,NCI,UCSC
3,3q27.2,,UCSC
3,3q27.3,NCI,UCSC
3,3q28,NCI,UCSC
3,3q29,NCI,UCSC
4,4p11,,UCSC
4,4p12,NCI,UCSC
4,4p13,NCI,UCSC
4,4p14,NCI,UCSC
4,4p14-q21,NCI,
4,4p15.1,NCI,UCSC
4,4p15.2,,UCSC
4,4p15.31,NCI,UCSC
4,4p15.32,NCI,UCSC
4,4p15.33,,UCSC
4,4p16,NCI,
4,4p16.1,NCI,UCSC
4,4p16.2,,UCSC
4,4p16.3,NCI,UCSC
4,4p16.3-p16.1,NCI,
4,4q11,NCI,UCSC
4,4q11-q12,NCI,
4,4q11-q13,NCI,
4,4q12,NCI,UCSC
4,4q12-q13,NCI,
4,4q12-q21,NCI,
4,4q13-q21,NCI,
4,4q13.1,NCI,UCSC
4,4q13.1-q21.1,NCI,
4,4q13.2,,UCSC
4,4q13.3,NCI,UCSC
4,4q13.3-q21.1,NCI,
4,4q21,NCI,
4,4q21-q24,NCI,
4,4q21.1,NCI,UCSC
4,4q21.2,NCI,
4,4q21.21,,UCSC
4,4q21.22,,UCSC
4,4q21.23,,UCSC
4,4q21.3,NCI,UCSC
4,4q22,NCI,
4,4q22.1,,UCSC
4,4q22.1-q23,NCI,
4,4q22.2,,UCSC
4,4q22.3,,UCSC
4,4q23,,UCSC
4,4q24,,UCSC
4,4q25,NCI,UCSC
4,4q25-q27,NCI,
4,4q25-q31,NCI,
4,4q26,,UCSC
4,4q26-q27,NCI,
4,4q26-q32,NCI,
4,4q27,,UCSC
4,4q28,NCI,
4,4q28-q31,NCI,
4,4q28-q32,NCI,
4,4q28.1,,UCSC
4,4q28.2,,UCSC
4,4q28.2-q31.1,NCI,
4,4q28.3,,UCSC
4,4q31,NCI,
4,4q31-q32,NCI,
4,4q31.1,NCI,UCSC
4,4q31.1-q31.2,NCI,
4,4q31.2,NCI,
4,4q31.21,,UCSC
4,4q31.22,,UCSC
4,4q31.23,NCI,UCSC
4,4q31.3,,UCSC
4,4q31.3-q33,NCI,
4,4q32,NCI,
4,4q32.1,,UCSC
4,4q32.2,NCI,UCSC
4,4q32.3,,UCSC
4,4q33,,UCSC
4,4q34,NCI,
4,4q34-q35,NCI,
4,4q34.1,,UCSC
4,4q34.1-q34.3,NCI,
4,4q34.1-q35.1,NCI,
4,4q34.2,,UCSC
4,4q34.3,,UCSC
4,4q35,NCI,
4,4q35.1,NCI,UCSC
4,4q35.2,,UCSC
5,5p11,,UCSC
5,5p12,,UCSC
5,5p13,NCI,
5,5p13-p11,NCI,
5,5p13-p12,NCI,
5,5p13.1,NCI,UCSC
5,5p13.1-p12,NCI,
5,5p13.2,NCI,UCSC
5,5p13.3,NCI,UCSC
5,5p14-p13,NCI,
5,5p14.1,,UCSC
5,5p14.2,,UCSC
5,5p14.3,,UCSC
5,5p15,NCI,
5,5p15.1,,UCSC
5,5p15.1-p14,NCI,
5,5p15.2,,UCSC
5,5p15.31,,UCSC
5,5p15.32,,UCSC
5,5p15.33,NCI,UCSC
5,5q11,NCI,
5,5q11-q12,NCI,
5,5q11.1,,UCSC
5,5q11.2,NCI,UCSC
5,5q11.2-q13.1,NCI,
5,5q11.2-q13.2,NCI,
5,5q12,NCI,
5,5q12-q13,NCI,
5,5q12.1,,UCSC
5,5q12.1-q13.2,NCI,
5,5q12.2,NCI,UCSC
5,5q12.2-q13.3,NCI,
5,5q12.3,NCI,UCSC
5,5q13,NCI,
5,5q13-q14,NCI,
5,5q13.1,NCI,UCSC
5,5q13.2,,UCSC
5,5q13.3,,UCSC
5,5q14.1,,UCSC
5,5q14.2,,UCSC
5,5q14.3,NCI,UCSC
5,5q15,,UCSC
5,5q21,NCI,
5,5q21-q22,NCI,
5,5q21.1,,UCSC
5,5q21.2,,UCSC
5,5q21.3,NCI,UCSC
5,5q22.1,,UCSC
5,5q22.2,,UCSC
5,5q22.3,NCI,UCSC
5,5q23,NCI,
5,5q23-q31,NCI,
5,5q23-q32,NCI,
5,5q23-q33,NCI,
5,5q23.1,,UCSC
5,5q23.2,NCI,UCSC
5,5q23.3,,UCSC
5,5q23.3-q31.1,NCI,
5,5q31,NCI,
5,5q31-q32,NCI,
5,5q31.1,NCI,UCSC
5,5q31.1-q33.1,NCI,
5,5q31.2,,UCSC
5,5q31.3,NCI,UCSC
5,5q32,NCI,UCSC
5,5q32-33.1,NCI,
5,5q32-q34,NCI,
5,5q33-q35,NCI,
5,5q33.1,NCI,UCSC
5,5q33.1-qter,NCI,
5,5q33.2,NCI,UCSC
5,5q33.2-q33.3,NCI,
5,5q33.2-qter,NCI,
5,5q33.3,NCI,UCSC
5,5q34,NCI,UCSC
5,5q34-q35,NCI,
5,5q35,NCI,
5,5q35.1,NCI,UCSC
5,5q35.1-qter,NCI,
5,5q35.2,NCI,UCSC
5,5q35.3,NCI,UCSC
6,6p11.1,NCI,UCSC
6,6p11.2,NCI,UCSC
6,6p12,NCI,
6,6p12-p11.1,NCI,
6,6p12.1,NCI,UCSC
6,6p12.2,NCI,UCSC
6,6p12.3,,UCSC
6,6p21,NCI,
6,6p21-p12,NCI,
6,6p21.1,NCI,UCSC
6,6p21.1-p12.2,NCI,
6,6p21.1-p21.3,NCI,
6,6p21.2,NCI,UCSC
6,6p21.3,NCI,
6,6p21.3-p21.2,NCI,
6,6p21.31,NCI,UCSC
6,6p21.32,,UCSC
6,6p21.33,NCI,UCSC
6,6p22,NCI,
6,6p22.1,NCI,UCSC
6,6p22.2,,UCSC
6,6p22.2-p21.3,NCI,
6,6p22.3,NCI,UCSC
6,6p23,NCI,UCSC
6,6p24,NCI,
6,6p24-p23,NCI,
6,6p24.1,NCI,UCSC
6,6p24.2,,UCSC
6,6p24.3,NCI,UCSC
6,6p25,NCI,
6,6p25-p23,NCI,
6,6p25.1,,UCSC
6,6p25.2,,UCSC
6,6p25.3,NCI,UCSC
6,6q11-q27,NCI,
6,6q11.1,,UCSC
6,6q11.2,,UCSC
6,6q12,NCI,UCSC
6,6q13,NCI,UCSC
6,6q13-q21,NCI,
6,6q14.1,NCI,UCSC
6,6q14.2,,UCSC
6,6q14.3,NCI,UCSC
6,6q14.3-16.1,NCI,
6,6q15,,UCSC
6,6q16.1,,UCSC
6,6q16.1-q16.3,NCI,
6,6q16.2,,UCSC
6,6q16.3,,UCSC
6,6q16.3-q21,NCI,
6,6q21,NCI,UCSC
6,6q21-q22,NCI,
6,6q21-q22.1,NCI,
6,6q21-q22.3,NCI,
6,6q21-qter,NCI,
6,6q22,NCI,
6,6q22-q23,NCI,
6,6q22.1,,UCSC
6,6q22.1-q22.3,NCI,
6,6q22.2,,UCSC
6,6q22.31,,UCSC
6,6q22.32,,UCSC
6,6q22.33,NCI,UCSC
6,6q22.33-q24.1,NCI,
6,6q23,NCI,
6,6q23-q24,NCI,
6,6q23.1,NCI,UCSC
6,6q23.2,,UCSC
6,6q23.3,,UCSC
6,6q24,NCI,
6,6q24-q25,NCI,
6,6q24-q25.1,NCI,
6,6q24-q27,NCI,
6,6q24.1,,UCSC
6,6q24.2,,UCSC
6,6q24.3,,UCSC
6,6q25.1,NCI,UCSC
6,6q25.2,,UCSC
6,6q25.2-q26,NCI,
6,6q25.3,NCI,UCSC
6,6q26,NCI,UCSC
6,6q26-q27,NCI,
6,6q27,NCI,UCSC
7,7p11,NCI,
7,7p11.1,,UCSC
7,7p11.2,,UCSC
7,7p12,NCI,
7,7p12-p11.2,NCI,
7,7p12.1,NCI,UCSC
7,7p12.2,,UCSC
7,7p12.3,,UCSC
7,7p12.3-p12.1,NCI,
7,7p13,NCI,UCSC
7,7p13-p11.1,NCI,
7,7p13-p12,NCI,
7,7p14-p12,NCI,
7,7p14-p13,NCI,
7,7p14.1,NCI,UCSC
7,7p14.2,,UCSC
7,7p14.3,,UCSC
7,7p15,NCI,
7,7p15-p13,NCI,
7,7p15-p14,NCI,
7,7p15-p14.2,NCI,
7,7p15.1,NCI,UCSC
7,7p15.2,NCI,UCSC
7,7p15.3,,UCSC
7,7p21,NCI,
7,7p21-p15,NCI,
7,7p21.1,,UCSC
7,7p21.2,NCI,UCSC
7,7p21.3,NCI,UCSC
7,7p22,NCI,
7,7p22-p15,NCI,
7,7p22-p21,NCI,
7,7p22.1,NCI,UCSC
7,7p22.2,NCI,UCSC
7,7p22.3,,UCSC
7,7q11-q22,NCI,
7,7q11.1,NCI,UCSC
7,7q11.2,NCI,
7,7q11.21,,UCSC
7,7q11.22,,UCSC
7,7q11.23,NCI,UCSC
7,7q21,NCI,
7,7q21-q22,NCI,
7,7q21-q22.1,NCI,
7,7q21.1,NCI,
7,7q21.11,NCI,UCSC
7,7q21.12,,UCSC
7,7q21.13,,UCSC
7,7q21.2,,UCSC
7,7q21.2-q22.1,NCI,
7,7q21.3,NCI,UCSC
7,7q21.3-q22,NCI,
7,7q21.3-q22.1,NCI,
7,7q22,NCI,
7,7q22.1,NCI,UCSC
7,7q22.2,NCI,UCSC
7,7q22.3,NCI,UCSC
7,7q31,NCI,
7,7q31.1,NCI,UCSC
7,7q31.1-q31.2,NCI,
7,7q31.1-q31.3,NCI,
7,7q31.2,,UCSC
7,7q31.3,NCI,
7,7q31.3-q32,NCI,
7,7q31.31,,UCSC
7,7q31.32,,UCSC
7,7q31.33,,UCSC
7,7q32-q36,NCI,
7,7q32.1,,UCSC
7,7q32.2,NCI,UCSC
7,7q32.3,NCI,UCSC
7,7q33,,UCSC
7,7q33-q34,NCI,
7,7q33-q35,NCI,
7,7q34,NCI,UCSC
7,7q34-q35,NCI,
7,7q35,NCI,UCSC
7,7q35-q36,NCI,
7,7q36,NCI,
7,7q36.1,NCI,UCSC
7,7q36.2,,UCSC
7,7q36.3,,UCSC
8,8p11,NCI,
8,8p11.1,,UCSC
8,8p11.2,NCI,
8,8p11.2-p11.1,NCI,
8,8p11.21,NCI,UCSC
8,8p11.22,,UCSC
8,8p11.23,NCI,UCSC
8,8p12,NCI,UCSC
8,8p12-p11.2,NCI,
8,8p21,NCI,
8,8p21-p11.2,NCI,
8,8p21-p12,NCI,
8,8p21.1,NCI,UCSC
8,8p21.2,NCI,UCSC
8,8p21.3,NCI,UCSC
8,8p22,NCI,UCSC
8,8p22-p11,NCI,
8,8p22-p21,NCI,
8,8p22-p21.3,NCI,
8,8p22-q11,NCI,
8,8p23-p22,NCI,
8,8p23.1,NCI,UCSC
8,8p23.1-p21.3,NCI,
8,8p23.2,,UCSC
8,8p23.2-p23.1,NCI,
8,8p23.3,,UCSC
8,8q11,NCI,
8,8q11-q12,NCI,
8,8q11.1,,UCSC
8,8q11.2,NCI,
8,8q11.21,,UCSC
8,8q11.22,,UCSC
8,8q11.23,,UCSC
8,8q12-q13,NCI,
8,8q12.1,,UCSC
8,8q12.2,,UCSC
8,8q12.3,,UCSC
8,8q13,NCI,
8,8q13-qter,NCI,
8,8q13.1,NCI,UCSC
8,8q13.2,,UCSC
8,8q13.3,,UCSC
8,8q21,NCI,
8,8q21-q22,NCI,
8,8q21-q24,NCI,
8,8q21.11,,UCSC
8,8q21.12,NCI,UCSC
8,8q21.13,NCI,UCSC
8,8q21.2,,UCSC
8,8q21.3,,UCSC
8,8q21.3-q22,NCI,
8,8q22,NCI,
8,8q22-q23,NCI,
8,8q22.1,NCI,UCSC
8,8q22.2,,UCSC
8,8q22.3,,UCSC
8,8q22.3-q23,NCI,
8,8q22.3-q23.1,NCI,
8,8q23.1,,UCSC
8,8q23.2,,UCSC
8,8q23.3,,UCSC
8,8q24,NCI,
8,8q24-qter,NCI,
8,8q24.1,NCI,
8,8q24.1-q24.3,NCI,
8,8q24.11,,UCSC
8,8q24.11-q24.13,NCI,
8,8q24.12,NCI,UCSC
8,8q24.12-q24.13,NCI,
8,8q24.13,,UCSC
8,8q24.2,NCI,
8,8q24.2-q24.3,NCI,
8,8q24.21,,UCSC
8,8q24.22,,UCSC
8,8q24.23,,UCSC
8,8q24.3,NCI,UCSC
9,9p11.1,,UCSC
9,9p11.2,NCI,UCSC
9,9p12,NCI,UCSC
9,9p12-p11,NCI,
9,9p13,NCI,
9,9p13-p12,NCI,
9,9p13.1,,UCSC
9,9p13.2,,UCSC
9,9p13.3,,UCSC
9,9p21,NCI,
9,9p21-p12,NCI,
9,9p21-p22,NCI,
9,9p21.1,,UCSC
9,9p21.2,NCI,UCSC
9,9p21.3,NCI,UCSC
9,9p22,NCI,
9,9p22.1,,UCSC
9,9p22.2,NCI,UCSC
9,9p22.3,NCI,UCSC
9,9p23,NCI,UCSC
9,9p24,NCI,
9,9p24.1,NCI,UCSC
9,9p24.2,NCI,UCSC
9,9p24.3,,UCSC
9,9pter-p22.1,NCI,
9,9q11,,UCSC
9,9q12,,UCSC
9,9q13,NCI,UCSC
9,9q21,NCI,
9,9q21-q22,NCI,
9,9q21.11,NCI,UCSC
9,9q21.12,,UCSC
9,9q21.13,,UCSC
9,9q21.2,,UCSC
9,9q21.31,,UCSC
9,9q21.32,NCI,UCSC
9,9q21.33,,UCSC
9,9q22,NCI,
9,9q22.1,NCI,UCSC
9,9q22.2,,UCSC
9,9q22.3,NCI,
9,9q22.31,NCI,UCSC
9,9q22.32,NCI,UCSC
9,9q22.33,,UCSC
9,9q31,NCI,
9,9q31.1,NCI,UCSC
9,9q31.2,,UCSC
9,9q31.3,NCI,UCSC
9,9q31.3-q32,NCI,
9,9q32,NCI,UCSC
9,9q32-q33,NCI,
9,9q32-q33.3,NCI,
9,9q32-q34,NCI,
9,9q33,NCI,
9,9q33-q34,NCI,
9,9q33-q34.1,NCI,
9,9q33.1,,UCSC
9,9q33.2,,UCSC
9,9q33.3,NCI,UCSC
9,9q34,NCI,
9,9q34.1,NCI,
9,9q34.11,NCI,UCSC
9,9q34.12,,UCSC
9,9q34.13,NCI,UCSC
9,9q34.2,,UCSC
9,9q34.3,NCI,UCSC
X,Xp11.1,,UCSC
X,Xp11.2,NCI,
X,Xp11.2-p11.4,NCI,
X,Xp11.21,,UCSC
X,Xp11.21-p11.22,NCI,
X,Xp11.22,NCI,UCSC
X,Xp11.22-p11.21,NCI,
X,Xp11.23,NCI,UCSC
X,Xp11.3,NCI,UCSC
X,Xp11.3-p11.23,NCI,
X,Xp11.4,,UCSC
X,Xp11.4-p11.2,NCI,
X,Xp11.4-p11.21,NCI,
X,Xp21.1,,UCSC
X,Xp21.2,,UCSC
X,Xp21.3,,UCSC
X,Xp22,NCI,
X,Xp22.1,NCI,
X,Xp22.11,,UCSC
X,Xp22.12,,UCSC
X,Xp22.13,,UCSC
X,Xp22.2,NCI,UCSC
X,Xp22.2-22.1,NCI,
X,Xp22.3,NCI,
X,Xp22.31,,UCSC
X,Xp22.32,NCI,UCSC
X,Xp22.33,NCI,UCSC
X,Xpter-p22.32,NCI,
X,Xq11-q13,NCI,
X,Xq11.1,NCI,UCSC
X,Xq11.2,,UCSC
X,Xq11.2-q12,NCI,
X,Xq12,NCI,UCSC
X,Xq13,NCI,
X,Xq13.1,NCI,UCSC
X,Xq13.1-q13.3,NCI,
X,Xq13.2,NCI,UCSC
X,Xq13.3,,UCSC
X,Xq21.1,,UCSC
X,Xq21.2,,UCSC
X,Xq21.31,,UCSC
X,Xq21.32,,UCSC
X,Xq21.33,,UCSC
X,Xq21.33-q23,NCI,
X,Xq22,NCI,
X,Xq22-24,NCI,
X,Xq22-q23,NCI,
X,Xq22.1,NCI,UCSC
X,Xq22.2,NCI,UCSC
X,Xq22.3,NCI,UCSC
X,Xq23,,UCSC
X,Xq24,NCI,UCSC
X,Xq24-q26,NCI,
X,Xq25,NCI,UCSC
X,Xq25-q26,NCI,
X,Xq26,NCI,
X,Xq26-q28,NCI,
X,Xq26.1,NCI,UCSC
X,Xq26.2,NCI,UCSC
X,Xq26.3,,UCSC
X,Xq26.3-q27.1,NCI,
X,Xq27,NCI,
X,Xq27.1,NCI,UCSC
X,Xq27.1-q27.2,NCI,
X,Xq27.2,,UCSC
X,Xq27.3,NCI,UCSC
X,Xq28,NCI,UCSC
Y,Yp11.1,,UCSC
Y,Yp11.1-q11.1,NCI,
Y,Yp11.2,NCI,UCSC
Y,Yp11.3,NCI,
Y,Yp11.31,,UCSC
Y,Yp11.32,,UCSC
Y,Yq11.1,,UCSC
Y,Yq11.21,,UCSC
Y,Yq11.221,,UCSC
Y,Yq11.222,,UCSC
Y,Yq11.223,,UCSC
Y,Yq11.23,,UCSC
Y,Yq12,,UCSC
